index,u,y
1888,0.920570042,0.5305058970000001
1889,0.568619234,2.53365841
1890,0.8180976440000001,0.937846244
1891,0.533525929,1.70044335
1892,0.7773257029999999,0.66126574
1893,0.8245789370000001,0.3107903
1894,0.43156344399999996,2.76879752
1895,0.23545938600000002,-1.28782108
1896,0.048017038899999996,0.538063205
1897,0.297259747,0.284924497
1898,0.330312802,-0.20041970399999998
1899,0.6751856940000001,0.152165949
1900,0.416893849,0.7388397879999999
1901,0.767347378,-1.59926616
1902,0.94723374,2.76910579
1903,0.622558822,2.16707109
1904,0.472949119,-0.28734709199999997
1905,0.639298308,2.08970862
1906,0.369489646,2.35829507
1907,0.33434437100000003,-1.696972
1908,0.169232398,1.35567363
1909,0.34721979399999997,0.7840550209999999
1910,0.711895132,0.119531364
1911,0.948406623,2.78631149
1912,0.7923197209999999,-0.738813352
1913,0.36283179,-0.0282889121
1914,0.0896880402,1.32403177
1915,0.631120725,2.59760059
1916,0.980765888,1.76942544
1917,0.0587578835,1.83080529
1918,0.20631466399999998,-2.78478205
1919,0.983831632,1.36623449
1920,0.373515414,2.7636928
1921,0.129769315,-1.29738376
1922,0.658974385,3.29530292
1923,0.705397776,2.94358976
1924,0.43688259799999996,-2.75237733
1925,0.035104456400000005,0.959001318
1926,0.105859425,1.89722902
1927,0.057345752699999995,-2.10844592
1928,0.9687666690000001,-1.50450749
1929,0.927664273,2.3413721
1930,0.28585421,-0.5958968929999999
1931,0.102725773,-1.44074016
1932,0.940963302,2.48321755
1933,0.9085760359999999,1.56312767
1934,0.696129685,-2.06619026
1935,0.918934943,1.17219019
1936,0.620383235,0.8709659240000001
1937,0.994357438,0.563519041
1938,0.464959571,1.61340548
1939,0.540263631,0.514798853
1940,0.9954695859999999,0.5991578129999999
1941,0.590089657,2.47174694
1942,0.8970142720000001,-1.32835201
1943,0.11525767699999999,2.67657863
1944,0.00313338257,0.919787027
1945,0.828614053,-1.90718966
1946,0.5807947370000001,4.11926724
1947,0.7215993909999999,-0.145767347
1948,0.44401452399999997,-1.52838268
1949,0.1373649,-0.0877277168
1950,0.614166631,-2.41274385
1951,0.399298986,2.51043498
1952,0.936181963,1.49943499
1953,0.949611862,2.21603232
1954,0.19579470399999999,1.22064297
1955,0.493272041,-1.01278003
1956,0.949614055,0.0519146516
1957,0.8365343129999999,1.13194742
1958,0.9999773820000001,-0.88599665
1959,0.8552964390000001,1.10114401
1960,0.6377837,1.74757755
1961,0.0625742497,-0.267435777
1962,0.603471223,-0.715255458
1963,0.525717826,2.33419046
1964,0.529809809,-1.91850544
1965,0.8637085520000001,1.41910647
1966,0.10505545699999999,2.76726654
1967,0.33302806,-4.36515389
1968,0.607314288,0.876340972
1969,0.718728563,3.31331441
1970,0.911362419,-1.88921098
1971,0.709753115,2.270142
1972,0.590980818,-0.657522277
1973,0.7950724809999999,-0.864861532
1974,0.162042884,1.16019285
1975,0.834195805,-1.63801653
1976,0.448418383,0.40184450200000005
1977,0.38287719,-1.2353474
1978,0.00610762347,-1.88973873
1979,0.763169478,0.594483126
1980,0.20647,2.41528115
1981,0.919452869,-3.04284018
1982,0.0345944961,4.29180442
1983,0.006745215079999999,-2.10184091
1984,0.682392045,-1.10454168
1985,0.7249605709999999,4.32040128
1986,0.7201162720000001,0.742546977
1987,0.221443995,-0.8516877820000001
1988,0.8151764640000001,-0.6721638520000001
1989,0.45127123399999997,0.927517501
1990,0.624536459,-0.732018445
1991,0.757609471,1.04283487
1992,0.0487703938,1.91836434
1993,0.0347514121,-2.34140949
1994,0.129554312,1.09759053
1995,0.24676079399999998,1.26718999
1996,0.54732427,-1.22897821
1997,0.750132108,4.12392378
1998,0.426046308,1.4532146
1999,0.45230065799999997,-2.96226732
2000,0.315043219,4.69865248
2001,0.480150676,0.863049944
2002,0.50953035,-0.08401399550000001
2003,0.0492123143,0.923565062
2004,0.9472373890000001,-1.76990169
2005,0.885785497,3.65069392
2006,0.920800512,0.981679862
2007,0.0373366488,-0.938538821
2008,0.427571762,-1.01541999
2009,0.610239604,2.96197893
2010,0.409809553,1.51448943
2011,0.0823113949,-1.44611715
2012,0.137280672,0.525745335
2013,0.618456737,1.37094472
2014,0.914225135,-0.157997069
2015,0.830019794,0.331312259
2016,0.35647152299999996,-0.768969582
2017,0.386660361,-1.6935767
2018,0.5911829829999999,-0.356743085
2019,0.729658888,-0.35139028
2020,0.924053164,-0.217731982
2021,0.18258092399999998,2.55756123
2022,0.7109406140000001,-1.12074145
2023,0.901121122,2.8697969
2024,0.13558392800000002,2.3043058
2025,0.0500859623,-2.57154343
2026,0.866335154,0.76883864
2027,0.0405762927,4.58957709
2028,0.856774542,-5.25078511
2029,0.624610333,3.47979985
2030,0.09891588220000001,2.23774724
2031,0.909685581,-4.98790646
2032,0.42495129299999995,4.8185045
2033,0.37047898,-0.489645924
2034,0.444814275,-2.3579
2035,0.767501298,3.9830766
2036,0.8705369820000001,-2.22817136
2037,0.048818227900000004,-1.65797138
2038,0.617074751,2.20116054
2039,0.990244082,0.0723986049
2040,0.703668107,-2.11675183
2041,0.187912622,1.28745168
2042,0.369728349,-0.33216184600000004
2043,0.0560429941,0.329083028
2044,0.20414534199999998,0.863204952
2045,0.840434115,-0.6709487160000001
2046,0.673760512,3.38433583
2047,0.291538914,0.169203923
2048,0.508643421,0.223515353
2049,0.773778703,3.24378843
2050,0.543172376,-0.9825288120000001
2051,0.584588156,-1.29930698
2052,0.551931549,3.61590766
2053,0.02785711,0.28587810399999997
2054,0.297489254,-1.68778033
2055,0.519533024,4.43652189
2056,0.160609381,1.27457884
2057,0.565488759,-2.24512136
2058,0.256733897,3.65104121
2059,0.135130126,-1.43455973
2060,0.464795739,-0.49075274399999996
2061,0.24174069899999998,0.845608742
2062,0.911448137,-0.34691036700000005
2063,0.24994093399999998,1.69284166
2064,0.297017475,1.24411982
2065,0.40470754600000003,-0.151868333
2066,0.67661271,2.82647999
2067,0.11409035199999999,1.34693595
2068,0.0636788155,-1.82250336
2069,0.504122298,0.902247694
2070,0.7232944459999999,-0.029445556499999997
2071,0.7191312440000001,-1.49871398
2072,0.525137665,-0.347161275
2073,0.324630413,1.79721502
2074,0.8306805970000001,-0.8130808420000001
2075,0.992031676,3.35712486
2076,0.9631062090000001,3.2996985
2077,0.9836067470000001,-0.134274741
2078,0.5826299229999999,3.96774148
2079,0.740772895,-0.177403985
2080,0.183848414,-0.386500897
2081,0.512232238,-0.810691073
2082,0.6932401009999999,-0.385815726
2083,0.7698759940000001,1.70161195
2084,0.738566387,-0.004076990379999999
2085,0.290439525,-0.850793433
2086,0.90386052,-0.395804162
2087,0.838854097,2.26375667
2088,0.0554256154,1.85793083
2089,0.036596654,-1.99693091
2090,0.991741663,1.82627727
2091,0.573325933,3.44612193
2092,0.558724391,-1.60603471
2093,0.20095582899999997,2.02532789
2094,0.43728719,0.8549273820000001
2095,0.25665242899999996,-1.67778492
2096,0.7596750409999999,1.59792738
2097,0.36103921200000005,1.6993287
2098,0.048466919299999994,-1.44641552
2099,0.0399740763,-0.0606542838
2100,0.695918226,-0.564202996
2101,0.644752685,0.25763733
2102,0.342067226,-0.211770911
2103,0.467717799,-0.10306069699999999
2104,0.657756204,0.7275983159999999
2105,0.46503826200000004,0.7978119440000001
2106,0.24724068100000002,0.139559945
2107,0.24319419,-1.08073444
2108,0.975027455,1.73713556
2109,0.8319695109999999,2.6035668
2110,0.497822773,0.69309031
2111,0.475918515,1.19761288
2112,0.687831856,-0.39012192
2113,0.356611602,0.920205275
2114,0.352368736,-0.18512203800000002
2115,0.486133627,0.795028572
2116,0.10147492300000001,-0.688542025
2117,0.957531118,-3.21649783
2118,0.700153198,3.30480386
2119,0.495173442,-0.598815753
2120,0.18473982600000002,-0.463975531
2121,0.0896133716,1.44436773
2122,0.606767376,-1.31832251
2123,0.820176591,1.01268044
2124,0.45416781700000003,2.14086354
2125,0.500274283,-2.23716452
2126,0.958467408,2.63042684
2127,0.0351578531,4.24919447
2128,0.052904098499999996,-3.14541979
2129,0.768761965,1.39416916
2130,0.0306247418,2.74273326
2131,0.252264009,-5.76124804
2132,0.0897318184,2.83100454
2133,0.621397135,3.54464476
2134,0.00377405027,-1.95986368
2135,0.11236385199999999,0.951049953
2136,0.828840198,1.32290291
2137,0.057807307300000006,-1.22048757
2138,0.58508061,-2.14123732
2139,0.45338317100000003,4.57219921
2140,0.361129485,0.915424818
2141,0.72272136,0.6893437659999999
2142,0.29752106899999997,3.08867594
2143,0.881113551,-1.1350011
2144,0.9721417729999999,1.53268657
2145,0.6105163579999999,2.29976996
2146,0.5144480779999999,-1.12385616
2147,0.315774917,0.594438371
2148,0.49065218299999996,2.20958942
2149,0.508432896,-1.52452825
2150,0.681494982,1.4886231
2151,0.741077165,1.95150301
2152,0.305318401,-0.752308832
2153,0.671040664,1.60583839
2154,0.0672217099,2.28040103
2155,0.500545939,-1.87779126
2156,0.309438,1.67586767
2157,0.0684433943,0.766402963
2158,0.688880367,-2.87519176
2159,0.557238916,3.18711078
2160,0.626008385,0.652552311
2161,0.39342367100000003,-0.882919353
2162,0.8092240620000001,0.476095981
2163,0.199459382,0.728919462
2164,0.757684218,-0.9309536429999999
2165,0.00410424942,2.45720594
2166,0.49759005100000003,-2.69635585
2167,0.430658731,-0.9231981229999999
2168,0.453512414,1.87432032
2169,0.128364471,-2.48972579
2170,0.562217422,-0.112891843
2171,0.017342745700000002,3.49365423
2172,0.992214357,-0.683853225
2173,0.380182684,1.48777541
2174,0.167256262,0.438594366
2175,0.962054635,-0.9279984490000001
2176,0.705415353,4.32735539
2177,0.75023394,0.635992769
2178,0.32359974,-0.9443103409999999
2179,0.6058866620000001,0.6657748370000001
2180,0.21395933600000003,1.00579491
2181,0.442341463,-1.54343426
2182,0.873298835,2.16380858
2183,0.925394565,1.23461856
2184,0.391486465,-0.733690098
2185,0.898140741,0.0253520582
2186,0.807395924,3.19244393
2187,0.87984113,-1.27215709
2188,0.894129142,1.8873563
2189,0.546930285,1.25861264
2190,0.809916992,-1.1232309
2191,0.847601466,3.46747947
2192,0.233916166,1.5871755
2193,0.8508029429999999,-1.81747856
2194,0.281469152,1.88651739
2195,0.129866714,-0.344343395
2196,0.36997535299999995,-1.50893782
2197,0.6905043820000001,2.76622122
2198,0.778422045,-1.68683407
2199,0.8184769740000001,-0.24582998
2200,0.265618877,2.73113702
2201,0.029226670299999997,-0.981463478
2202,0.743238097,0.798631265
2203,0.897762816,4.08795989
2204,0.9434120420000001,-1.98987011
2205,0.270619732,1.46380767
2206,0.0771188679,1.46703295
2207,0.32944665300000003,-0.637639549
2208,0.614823441,1.24648582
2209,0.12485231699999999,0.136923509
2210,0.8157503509999999,-1.32150651
2211,0.878671513,3.65445376
2212,0.0205832002,1.59097505
2213,0.86209289,-3.93574164
2214,0.558581796,5.71659782
2215,0.0830671779,0.0743045341
2216,0.30225604699999997,-2.88170652
2217,0.724967162,4.92595995
2218,0.201036569,2.7388418
2219,0.032157087,-2.73574637
2220,0.942522083,3.17134736
2221,0.00950478949,2.76543756
2222,0.21615413100000003,-4.26545422
2223,0.23914241,4.84033595
2224,0.732446687,0.966237725
2225,0.959862731,-1.40352228
2226,0.218896223,4.10114442
2227,0.183785287,-3.00158031
2228,0.780709258,-0.699300879
2229,0.39253140299999995,4.76931874
2230,0.37232417100000004,-1.36451462
2231,0.9777854640000001,-0.821957375
2232,0.336639211,5.60316275
2233,0.871498192,-4.19663475
2234,0.27741089399999996,1.36702263
2235,0.0600529913,0.817468808
2236,0.43121633,-3.55411906
2237,0.49312812100000003,2.23799825
2238,0.22511581,0.0322540815
2239,0.5786078379999999,-2.85841579
2240,0.11931713199999999,3.00488755
2241,0.489408519,-0.869859884
2242,0.837063883,-0.5482976039999999
2243,0.609889724,2.24978067
2244,0.924052415,-1.16694015
2245,0.690301335,2.37575259
2246,0.12195693099999999,2.38141223
2247,0.768469845,-0.9147132259999999
2248,0.526127682,2.16513154
2249,0.645429471,0.9008158079999999
2250,0.729441993,-1.25435852
2251,0.866146399,3.69366201
2252,0.258514775,0.9241442959999999
2253,0.873757606,-0.918629928
2254,0.0561107435,4.79191761
2255,0.592039703,-2.1223257
2256,0.622938627,0.129207259
2257,0.739543623,4.62907146
2258,0.46081837700000006,-1.8056918
2259,0.541270853,0.34153435600000004
2260,0.906926804,2.22674369
2261,0.872552109,0.8621494209999999
2262,0.478290795,-2.77934982
2263,0.8312991359999999,0.233978296
2264,0.28944479,1.49679886
2265,0.7833261429999999,-1.55432291
2266,0.37460633,2.26862723
2267,0.542589347,-2.17295943
2268,0.150555417,0.548049625
2269,0.44191961399999996,1.0112024
2270,0.010693834199999998,0.889347731
2271,0.96201031,-1.09216943
2272,0.731282749,3.44604145
2273,0.0374899451,-2.09606475
2274,0.134136911,-2.13209145
2275,0.904008114,3.78010219
2276,0.798295091,2.05579278
2277,0.83626304,-1.44527442
2278,0.048718449000000004,1.7872602
2279,0.490712935,-1.66627447
2280,0.7470392029999999,0.629125794
2281,0.928214834,2.01043798
2282,0.141614409,-0.5782367110000001
2283,0.37761089,-1.24581054
2284,0.23029502899999998,2.70973161
2285,0.513607843,-1.44110501
2286,0.931979709,0.36795465200000005
2287,0.127587111,2.16329574
2288,0.643868884,-3.15441023
2289,0.6539325,1.80417296
2290,0.23302626199999998,3.71139641
2291,0.684002278,-4.26760382
2292,0.44451385,3.04739289
2293,0.08804069099999999,3.28692931
2294,0.7346583959999999,-3.55277183
2295,0.014990943799999998,3.88170021
2296,0.10206626199999999,-0.6925823609999999
2297,0.5857265429999999,-1.21758992
2298,0.729071092,4.83055574
2299,0.0467156938,-1.01331619
2300,0.507249369,-1.82417401
2301,0.717339313,4.16634313
2302,0.807894662,-1.22184607
2303,0.127973712,1.27330355
2304,0.930600698,0.581919448
2305,0.0857224005,1.20636153
2306,0.21775104899999997,-1.4738728
2307,0.6560591570000001,-0.352196393
2308,0.269846868,4.23794792
2309,0.761858024,-3.80822575
2310,0.457135561,1.85519781
2311,0.32712926600000003,1.71752697
2312,0.66547273,-1.11836769
2313,0.18990125800000002,1.72807413
2314,0.272370479,-1.56679607
2315,0.786962198,-0.629580258
2316,0.4798873,4.38165512
2317,0.8814792840000001,-4.00517631
2318,0.55254316,1.20969724
2319,0.39988175600000003,2.7862533
2320,0.889921823,-0.800633936
2321,0.71783172,3.55772877
2322,0.0816861229,1.52871569
2323,0.00756051686,-2.5605611
2324,0.323028188,0.633827249
2325,0.13760729800000002,1.55325909
2326,0.848005688,-1.69580037
2327,0.781802145,5.29595203
2328,0.785855382,0.984914945
2329,0.6055188579999999,-1.71397465
2330,0.584694528,2.81877616
2331,8.567915159999999e-05,0.238770696
2332,0.19453735800000002,-1.59645024
2333,0.454314734,3.80635496
2334,0.694881654,0.163808077
2335,0.325772642,-0.394026582
2336,0.934490411,0.657128629
2337,0.27490267,2.31478572
2338,0.8118269140000001,-2.4025734
2339,0.02167295,1.59239782
2340,0.872497615,-1.32372328
2341,0.807362475,-0.104032769
2342,0.448627538,1.2821177
2343,0.656020203,0.313517721
2344,0.22058586800000002,1.10034927
2345,0.771331845,-0.856861647
2346,0.243891097,1.50320645
2347,0.32797096800000003,-0.488597206
2348,0.574451505,0.527360711
2349,0.824910446,1.33253144
2350,0.415834273,0.5847183260000001
2351,0.7607573559999999,-1.59292509
2352,0.13011516,1.50734299
2353,0.5487472489999999,-1.30919051
2354,0.840779112,0.559404966
2355,0.599570195,0.9883562440000001
2356,0.68332607,-2.58014919
2357,0.816674916,0.947072305
2358,0.8118227440000001,0.29381935600000003
2359,0.230806555,-0.704975393
2360,0.24031445199999998,-0.332529958
2361,0.19305441399999998,1.34686658
2362,0.1689291,-0.943134719
2363,0.266278426,0.0109848579
2364,0.65855115,2.88806727
2365,0.7143964209999999,1.3987567
2366,0.0859269593,0.37770244799999997
2367,0.678402635,-1.57086445
2368,0.42735673799999996,1.05586482
2369,0.898633384,-1.69021766
2370,0.7539155190000001,0.794530521
2371,0.8479086370000001,1.86026773
2372,0.417019508,0.6588500310000001
2373,0.9459261840000001,-1.41555655
2374,0.386959655,2.342114
2375,0.0275309711,-1.50755016
2376,0.8352824109999999,-1.31016821
2377,0.576441926,4.12506524
2378,0.562560907,-1.37990143
2379,0.159636243,-0.443039099
2380,0.53326187,2.51755302
2381,0.92540234,-1.52898612
2382,0.25238795,2.69192874
2383,0.742299203,-0.555030623
2384,0.43584728,1.11692751
2385,0.390755258,0.5722393139999999
2386,0.7515045579999999,0.306679579
2387,0.16708163,1.90993217
2388,0.0781346562,-0.164997115
2389,0.511773028,0.113829124
2390,0.579387612,2.78707407
2391,0.945195025,-0.223666442
2392,0.864927694,2.23246997
2393,0.974780553,1.58917088
2394,0.0233315113,-0.0112042094
2395,0.0942375965,-1.40250464
2396,0.823474501,1.25647059
2397,0.16645042599999998,2.48715211
2398,0.9763500490000001,-2.62622176
2399,0.951824508,2.63193031
2400,0.0164261768,2.26777516
2401,0.23061713600000003,-5.52253224
2402,0.545308129,3.27163521
2403,0.0449288763,2.52539452
2404,0.0409887844,-3.93227371
2405,0.245850445,4.02849334
2406,0.268608004,-0.285144426
2407,0.958076165,-3.12625417
2408,0.177094735,5.24116291
2409,0.8301983959999999,-1.79963386
2410,0.50535495,-2.63714861
2411,0.419374563,2.2959641
2412,0.7152462390000001,0.067734522
2413,0.414449946,0.58036207
2414,0.343767937,2.03411275
2415,0.155357714,-0.5021904620000001
2416,0.8137588090000001,0.398466989
2417,0.193181027,2.09934869
2418,0.19887587199999998,-3.19484415
2419,0.868110561,-0.138221037
2420,0.218911475,3.65045641
2421,0.7781515309999999,-2.89594745
2422,0.8518232090000001,1.6915407
2423,0.683993128,3.04262498
2424,0.441417209,-3.29837505
2425,0.10322605800000001,2.50195511
2426,0.6700782279999999,1.57173307
2427,0.434784858,-1.10854437
2428,0.802932567,0.868106405
2429,0.370196488,3.07429957
2430,0.214788612,-2.13010219
2431,0.304218382,1.8368836
2432,0.10241350699999999,3.77126641
2433,0.377025591,-1.43804796
2434,0.771034735,1.72842597
2435,0.673092887,2.36107968
2436,0.9457845770000001,-0.005295067760000001
2437,0.6870729529999999,2.48069084
2438,0.629038558,0.7069774090000001
2439,0.446623045,-0.6007021610000001
2440,0.258897399,2.7397183
2441,0.8193433179999999,0.545200673
2442,0.44386642299999995,1.53742861
2443,0.273840443,-0.52313698
2444,0.527740016,-0.050409699100000004
2445,0.867110638,1.42934289
2446,0.755871547,0.11443959599999999
2447,0.12589672,-1.63416778
2448,0.978608736,-1.62614945
2449,0.36324978399999996,3.35637972
2450,0.8201303679999999,-2.94329935
2451,0.993168031,0.9934685940000001
2452,0.199828278,3.56895214
2453,0.0381716075,-2.42530583
2454,0.102318149,2.30144901
2455,0.834052122,4.35824262
2456,0.8136340609999999,-1.43334524
2457,0.977534777,-0.108297862
2458,0.219194745,3.79547946
2459,0.40869559200000005,-3.22019837
2460,0.667533115,0.37597002399999996
2461,0.65943977,0.7218456529999999
2462,0.868125175,-0.686563675
2463,0.254813742,0.938159987
2464,0.9047656390000001,-0.731573578
2465,0.309080492,1.81633528
2466,0.6084213589999999,-0.0671906859
2467,0.836312982,-0.217704973
2468,0.58530175,-0.511182199
2469,0.186373503,0.163778222
2470,0.411014769,0.453251984
2471,0.8982739359999999,1.50593411
2472,0.140720927,1.73346799
2473,0.0776999805,-1.60348719
2474,0.486888906,0.429182971
2475,0.270684441,0.291243494
2476,0.820085845,-0.9564192659999999
2477,0.209577624,2.27590678
2478,0.111763722,0.203867217
2479,0.947190001,-1.87068541
2480,0.0239583833,4.34548242
2481,0.17703192,-1.92657505
2482,0.513129803,0.22042235699999999
2483,0.707313517,4.85101762
2484,0.00605990998,-1.08539401
2485,0.108973745,-1.05829032
2486,0.43877673799999994,3.65989573
2487,0.92999377,-0.95927932
2488,0.938620265,1.53549241
2489,0.25643819,1.39919957
2490,0.448218884,0.356082515
2491,0.011650631699999999,0.787958264
2492,0.850061135,1.69329536
2493,0.750044527,0.779233373
2494,0.747886898,0.45151841200000004
2495,0.36851065200000005,1.0475714
2496,0.72993423,-0.9131661440000001
2497,0.07566655929999999,1.23492486
2498,0.655758328,-0.949805727
2499,0.494899718,2.5135526
2500,0.416253142,-0.67800512
2501,0.9398521320000001,-1.94882627
2502,0.858300553,2.43911304
2503,0.0443614004,0.013616365900000002
2504,0.797842405,-2.04442762
2505,0.0433844442,2.81008362
2506,0.0772848075,-0.92344024
2507,0.409952506,-1.12868035
2508,0.79704083,4.83201247
2509,0.7245138729999999,-0.8447564559999999
2510,0.032364664,-0.5679080129999999
2511,0.0268225168,2.56352176
2512,0.327406168,-1.46051177
2513,0.938126135,-0.194808395
2514,0.80356868,4.54800537
2515,0.0716796584,0.256963496
2516,0.522188432,-0.641704619
2517,0.341529385,2.96952447
2518,0.9155406340000001,-2.07787531
2519,0.484292902,1.83134126
2520,0.519256108,-0.257091167
2521,0.887223587,-0.71497903
2522,0.553073134,2.14414578
2523,0.539982058,2.36777375
2524,0.151767021,-0.175344004
2525,0.502937559,1.77849044
2526,0.7656543459999999,-0.27397712
2527,0.266131901,0.726358745
2528,0.641533777,0.0437610892
2529,0.118624859,2.77177464
2530,0.504894211,-2.12950343
2531,0.1236887,0.387384382
2532,0.569241958,0.107397942
2533,0.0675730799,1.58083694
2534,0.048290021100000004,-0.21652661199999998
2535,0.7944455509999999,0.232587816
2536,0.7607886359999999,1.57346058
2537,0.26726754199999997,0.318781325
2538,0.00209733211,-1.63756337
2539,0.82991656,0.37700724700000005
2540,0.638081193,1.12969637
2541,0.999767299,-0.464428811
2542,0.23541129100000002,1.60926016
2543,0.877033113,0.953527866
2544,0.9883091409999999,3.37546242
2545,0.274866282,1.36196035
2546,0.20853593199999998,-2.64152392
2547,0.947873266,1.17169142
2548,0.56466532,5.00629366
2549,0.0767751822,-1.78127856
2550,0.583139156,0.139246423
2551,0.45476505,3.79741399
2552,0.643161844,-2.90299436
2553,0.350580325,-0.0259276158
2554,0.566351148,1.62671195
2555,0.41976578700000006,-2.81926472
2556,0.287021331,0.593090291
2557,0.46886156700000003,0.485720215
2558,0.556159115,0.825632264
2559,0.08747704279999999,0.215384407
2560,0.37312948100000004,-0.0511035506
2561,0.0823293957,2.13310127
2562,0.265262198,0.151766911
2563,0.83631169,0.270337577
2564,0.10236806400000001,1.52060861
2565,0.7358486559999999,-1.86651844
2566,0.368914394,2.51170312
2567,0.211588793,-2.71186616
2568,0.116824723,-1.09662187
2569,0.6716019120000001,1.46236815
2570,0.10089397,3.24050326
2571,0.8846482509999999,-3.60175408
2572,0.913858403,4.27795612
2573,0.692716263,1.16403267
2574,0.6088753020000001,-0.624261283
2575,0.22853230600000002,3.30999376
2576,0.994265539,-0.888916563
2577,0.0992774349,1.46915978
2578,0.689375154,-0.0818369855
2579,0.0263255107,1.62645557
2580,0.156632098,-2.75801242
2581,0.536966493,1.48770311
2582,0.6000151420000001,3.70171929
2583,0.36939147899999997,-1.56691157
2584,0.9723265440000001,-1.97572596
2585,0.894093853,1.59388563
2586,0.7158548370000001,-0.173300063
2587,0.524325561,-0.11217311699999999
2588,0.151494915,3.04158973
2589,0.32386047,-1.49772724
2590,0.208565151,0.737915495
2591,0.706751114,-0.10138279900000001
2592,0.538636009,0.797894766
2593,0.528349351,-0.727457528
2594,0.78748464,1.38658884
2595,0.7557769959999999,1.84587304
2596,0.9305555740000001,0.7011203009999999
2597,0.554774062,1.36996648
2598,0.07493287059999999,-0.9379414159999999
2599,0.949849353,0.253947146
2600,0.801280971,3.86258843
2601,0.6169875920000001,-0.415041485
2602,0.480743869,-1.39357904
2603,0.441943662,2.33292056
2604,0.649478427,-0.187401832
2605,0.524050196,0.658038439
2606,0.513740546,0.907184537
2607,0.37863766200000004,-0.946078014
2608,0.191620702,1.94707894
2609,0.416790534,1.84780849
2610,0.832275287,1.7839391
2611,0.9237945409999999,1.31959851
2612,0.0307346302,0.445371466
2613,0.59501152,-3.63241248
2614,0.424407287,3.46228044
2615,0.735615208,-0.6257867779999999
2616,0.48283967,0.7380959770000001
2617,0.43915199200000005,0.808495283
2618,0.886740063,-0.899502476
2619,0.726130588,1.34595654
2620,0.90373249,0.5577061529999999
2621,0.993903587,1.98968493
2622,0.15478215,0.754661315
2623,0.384284649,-1.4908241
2624,0.524735825,1.35465776
2625,0.86069825,0.0562387299
2626,0.9359675759999999,1.36201238
2627,0.630922435,1.5854172
2628,0.6677305929999999,0.595822349
2629,0.182663451,-0.455994423
2630,0.259533904,-1.35880637
2631,0.799435707,0.124818329
2632,0.023482880299999998,0.0206145924
2633,0.202460279,-2.05611276
2634,0.0147178066,0.776593422
2635,0.450159109,-1.21026213
2636,0.14130428,-1.08222249
2637,0.434874484,-0.154928649
2638,0.6911207140000001,1.16651746
2639,0.0337331883,1.15144494
2640,0.8783084179999999,-0.619887349
2641,0.921893051,5.04154829
2642,0.605168185,0.25121001600000004
2643,0.35102371200000004,-1.44814701
2644,0.485693053,1.46879427
2645,0.347367586,0.67675248
2646,0.22191535199999998,-0.0979632504
2647,0.326824073,2.95480643
2648,0.357983985,-0.0848425072
2649,0.49601690299999995,-0.177569863
2650,0.277860112,3.64548254
2651,0.823936095,-1.58058126
2652,0.23494500899999998,-0.408231621
2653,0.0939101943,-1.00360521
2654,0.226445951,0.139333297
2655,0.19924363899999997,3.57666611
2656,0.100671665,0.395508873
2657,0.00606515093,-2.33104189
2658,0.15517668199999998,-0.39887427700000005
2659,0.924611737,-0.209978652
2660,0.107267556,0.22056652699999998
2661,0.38399522399999997,-0.434476256
2662,0.0603985009,0.503052532
2663,0.405891117,1.32175882
2664,0.42375427200000004,-0.46722973799999995
2665,0.192394039,-0.241852908
2666,0.614264991,2.2855864
2667,0.652642127,1.93108871
2668,0.8733305659999999,1.35403006
2669,0.575132515,1.94061957
2670,0.859897637,-0.39677988
2671,0.24284446,3.52676545
2672,0.827880162,-0.604735884
2673,0.18432862600000002,0.327198835
2674,0.051439417,-2.71896987
2675,0.46513727,-1.1240321
2676,0.598956223,4.17611767
2677,0.11492351599999999,-0.150956578
2678,0.824998805,-2.23214826
2679,0.0616237052,3.8021855
2680,0.918637182,-2.37218174
2681,0.764235766,1.28734499
2682,0.7586067679999999,3.49153158
2683,0.40683383,-0.8473296
2684,0.21084196800000002,1.88733038
2685,0.845946825,0.19247008
2686,0.581164459,-0.20857981899999997
2687,0.215607653,2.03636522
2688,0.325153917,-0.661778724
2689,0.734062104,0.72889668
2690,0.665078053,1.31277386
2691,0.25667273399999996,0.23716169399999998
2692,0.136244162,-0.597744041
2693,0.66441565,0.631286692
2694,0.058912001500000005,1.75843748
2695,0.9946756929999999,-1.45054922
2696,0.284581433,2.08349888
2697,0.378659446,-1.22143394
2698,0.849391358,-1.01798108
2699,0.6149249410000001,2.95756289
2700,0.8818282340000001,-0.190647746
2701,0.19561165600000002,2.72233268
2702,0.239408225,1.59561824
2703,0.902996633,-0.212351323
2704,0.853461558,3.38238888
2705,0.17435533600000003,-0.380936225
2706,0.988502068,-1.91305006
2707,0.966280428,5.90703912
2708,0.0807824363,-1.2742965
2709,0.8800120370000001,-3.13446194
2710,0.0632405274,6.11817368
2711,0.22700369,-1.22835706
2712,0.32949312399999997,-1.04496426
2713,0.7859069240000001,4.84918531
2714,0.318495063,-1.49971456
2715,0.47408239700000004,-1.33685442
2716,0.440365026,5.72119127
2717,0.679010287,-0.506332585
2718,0.644860848,-0.243951174
2719,0.0644563715,2.85076465
2720,0.470181629,-0.654480291
2721,0.649430984,1.80687201
2722,0.226928785,3.65468523
2723,0.693631398,-2.84051724
2724,0.443497145,1.83589841
2725,0.58442498,2.09552177
2726,0.00476368445,-2.01216978
2727,0.641289086,0.436816284
2728,0.921182464,2.8307985
2729,0.5213247010000001,1.69298624
